year,award,outcome,title,author,published
1982,Best SF Novel,23,Twelve Fair Kingdoms, Suzette Haden Elgin ,Doubleday
1982,Best SF Novel,24,Giants' Star, James Hogan ,Ballantine Del Rey
1982,Best SF Novel,25,The Affirmation, Christopher Priest ,Scribners
1982,Best SF Novel,26,Deathhunter, Ian Watson ,Gollancz
1982,Best SF Novel,27,VALIS, Philip K. Dick ,Bantam
1982,Best SF Novel,28,Lilith, Jack L. Chalker ,Ballantine Del Rey
1982,Best SF Novel,29,Systemic Shock, Dean Ing ,Ace
1982,Best SF Novel,30,In the Hands of Glory, Phyllis Eisenstein ,Timescape
1982,Best SF Novel,31,Wave Without a Shore, C. J. Cherryh ,DAW
1982,Best Fantasy Novel,1,The Claw of the Conciliator, Gene Wolfe ,Timescape
1982,Best Fantasy Novel,2,Little, Big,Bantam
1982,Best Fantasy Novel,3,The Changing Land, Roger Zelazny ,Ballantine Del Rey
1982,Best Fantasy Novel,4,The War Hound and the World's Pain, Michael Moorcock ,Timescape
1982,Best Fantasy Novel,5,The Captive, Robert Stallman ,Timescape
1982,Best Fantasy Novel,6,Camber the Heretic, Katherine Kurtz ,Ballantine Del Rey
1982,Best Fantasy Novel,7,The Keep, F. Paul Wilson ,Morrow
1982,Best Fantasy Novel,8,Horn Crown, Andre Norton ,DAW
1982,Best Fantasy Novel,9,A Sense of Shadow, Kate Wilhelm ,Houghton Mifflin
1982,Best Fantasy Novel,10,Lycanthia, Tanith Lee ,DAW
1982,Best Fantasy Novel,11,Path of the Eclipse, Chelsea Quinn Yarbro ,St. Martin's
1982,Best Fantasy Novel,12,Delusion's Master, Tanith Lee ,DAW
1982,Best Fantasy Novel,13,Peregrine: Secundus, Avram Davidson ,Berkley
1982,Best Fantasy Novel,14,Kingdom of Summer, Gillian Bradshaw ,Simon & Schuster
1982,Best Fantasy Novel,15,Esbae: A Winter's Tale, Linda Haldeman ,Avon
1982,Best Fantasy Novel,16,Journey Behind the Wind, Patricia Wrightson ,Atheneum
1982,Best Fantasy Novel,17,The Sable Moon, Nancy Springer ,Pocket
1982,Best Fantasy Novel,18,Madwand, Roger Zelazny ,Phantasia; Ace
1982,Best Fantasy Novel,19,Gryphon in Glory, Andre Norton ,Atheneum
1982,Best Fantasy Novel,20,Too Long a Sacrifice, Mildred Downey Broxon ,Dell
1982,Best Fantasy Novel,21,Cujo, Stephen King ,Viking
1982,Best Fantasy Novel,22,Blue Adept, Piers Anthony ,Ballantine Del Rey
1982,Best Novella,1,Blue Champagne, John Varley ,New Voices 4
1982,Best Novella,2,The Saturn Game, Poul Anderson ,Analog 2 Mar 1981
1982,Best Novella,3,In the Western Tradition, Phyllis Eisenstein ,F&SF; Mar 1981
1982,Best Novella,4,The Desert of Stolen Dreams, Robert Silverberg ,Underwood-Miller
1982,Best Novella,5,With Delicate Mad Hands, James Tiptree,"Out of the Everywhere, and Other Extraordinary Visions"
1982,Best Novella,6,Polyphemus, Michael Shea ,F&SF; Aug 1981
1982,Best Novella,7,Ealdwood, C. J. Cherryh ,Donald M. Grant
1982,Best Novella,8,True Names, Vernor Vinge ,Binary Star #5
1982,Best Novella,9,The Winter Beach, Kate Wilhelm ,Redbook Sep 1981
1982,Best Novella,10,With Thimbles, With Forks And Hope”,Asimov's 23 Nov 1981
1982,Best Novella,11,Swarmer, Skimmer”,SF Digest Nov 1981
1982,Best Novella,12,Emergence, David R. Palmer ,Analog 5 Jan 1981
1982,Best Novella,13,The Venetian Court, Charles L. Harness ,Analog 30 Mar 1981
1982,Best Novella,14,Amnesia, Jack Dann ,The Berkley Showcase Vol. 3
1982,Best Novella,15,The Loom of Thessaly, David Brin ,Asimov's 23 Nov 1981
1982,Best Novella,16,Petals of Rose, Marc Stiegler ,Analog 9 Nov 1981
1982,Best Novella,17,Which Way to the Ends of Time?, Michael Mccollum ,Analog 17 Aug 1981
1982,Best Novella,18,Through All Your Houses Wandering, Ted Reynolds ,Asimov's 16 Mar 1981
1982,Best Novelette,1,Guardians, George R. R. Martin ,Analog 12 Oct 1981
1982,Best Novelette,2,Unicorn Variation, Roger Zelazny ,Asimov's 13 Apr 1981
1982,Best Novelette,3,The Thermals of August, Edward Bryant ,F&SF; May 1981
1982,Best Novelette,4,The Haunted Tower, C. J. Cherryh ,Sunfall
1982,Best Novelette,5,Out of the Everywhere, James Tiptree,"Out of the Everywhere, and Other Extraordinary Visions"
1982,Best Novelette,6,The Fire When It Comes, Parke Godwin ,F&SF; May 1981
1982,Best Novelette,7,Murder on Lupozny Station, Michael Bishop & Gerald W. Page ,F&SF; Apr 1981
1982,Best Novelette,8,Elric at the End of Time, Michael Moorcock ,Elsewhere
1982,Best Novelette,9,Lirios: A Tale of the Quintana Roo, James Tiptree,Asimov's 28 Sep 1981
1982,Best Novelette,10,The Quickening, Michael Bishop ,Universe 11
1982,Best Novelette,11,The Giftie Gie Us, Timothy Zahn ,Analog 20 Jul 1981
1982,Best Novelette,12,A Thousand Paces Along the Via Dolorosa, Robert Silverberg ,Twilight Zone Jul 1981
1982,Best Novelette,13,Mummer Kiss, Michael Swanwick ,Universe 11
1982,Best Novelette,14,Vox Olympica, Michael Bishop ,Omni Dec 1981
1982,Best Novelette,15,The Summer's Dust, Pamela Sargent ,F&SF; Jul 1981
1982,Best Novelette,16,H-Tec, Charles L. Harness ,Analog 25 May 1981
1982,Best Novelette,17,Stuff of Dreams, Lewis Shiner ,F&SF; Apr 1981
1982,Best Novelette,18,These Stones Will Remember, Reginald Bretnor ,Asimov's 16 Feb 1981
1982,Best Novelette,19,Waiting for the Earthquake, Robert Silverberg ,"The Best of Omni Science Fiction, No. 2"
1982,Best Novelette,20,Johnny Mnemonic, William Gibson ,Omni May 1981
1982,Best Novelette,21,Walden Three, Michael Swanwick ,New Dimensions 12
1982,Best Novelette,22,Mythago Wood, Robert Holdstock ,F&SF; Sep 1981
1982,Best Novelette,23,Going Under, Jack Dann ,Omni Sep 1981
1982,Best Novelette,24,Blind Spot, Jayge Carr ,Omni Jul 1981
1982,Best Novelette,25,Shadows on the Cave Wall, Nancy Kress ,Universe 11
1982,Best Novelette,26,Blue Apes, Phyllis Gotlieb ,The Berkley Showcase Vol. 4
1982,Best Novelette,27,Werewind, J. Michael Reaves ,F&SF; Jul 1981
1982,Best Novelette,28,A Thief in Ni-Moya, Robert Silverberg ,Asimov's 21 Dec 1981
1982,Best Short Story,1,The Pusher, John Varley ,F&SF; Oct 1981
1982,Best Short Story,2,Serpent's Teeth, Spider Robinson ,Omni Mar 1981
1982,Best Short Story,3,The Needle Men, George R. R. Martin ,F&SF; Oct 1981
1982,Best Short Story,4,The Only Death in the City, C. J. Cherryh ,Sunfall
1982,Best Short Story,5,Remembering Melody, George R. R. Martin ,Twilight Zone Apr 1981
1982,Best Short Story,6,The Woman the Unicorn Loved, Gene Wolfe ,Asimov's 8 Jun 1981
1982,Best Short Story,7,Exposures, Gregory Benford ,Asimov's 6 Jul 1981
1982,Best Short Story,8,The Quiet, George Florance-Guthridge ,F&SF; Jul 1981
1982,Best Short Story,9,The Palace at Midnight, Robert Silverberg ,Omni Jul 1981
1982,Best Short Story,10,Absent Thee from Felicity Awhile, Somtow Sucharitkul ,Analog 14 Sep 1981
1982,Best Short Story,11,Executive Clemency, Gardner Dozois & Jack C. Haldeman Ii ,Omni Nov 1981
1982,Best Short Story,12,The Regulars, Robert Silverberg ,Asimov's 11 May 1981
1982,Best Short Story,13,Walk the Ice, Mildred Downey Broxon ,F&SF; Jan 1981
1982,Best Short Story,14,Forever, Damon Knight ,Omni Nov 1981
1982,Best Short Story,15,The Shroud, Michael Mccollum ,Analog 2 Mar 1981
1982,Best Short Story,16,Disciples, Gardner Dozois ,More Wandering Stars
1982,Best Short Story,17,Venice Drowned, Kim Stanley Robinson ,Universe 11
1982,Best Short Story,18,Second ComingsReasonable Rates, Pat Cadigan ,F&SF; Feb 1981
1982,Best Short Story,19,The Softest Hammer, Charles Sheffield ,F&SF; Feb 1981
1982,Best Short Story,20,The Grown-Up, Thomas M. Disch ,High Times Jul 1981
1982,Best Short Story,21,Hinterlands, William Gibson ,Omni Oct 1981
1982,Best Short Story,22,The Coming of the Doll, Pat Cadigan ,F&SF; Jun 1981
1982,Best Short Story,23,Mud/Aurora, D. D. Storm ,Asimov's 23 Nov 1981
1982,Best Short Story,24,The Gernsback Continuum, William Gibson ,Universe 11
1982,Best Short Story,25,The Bone Flute, Lisa Tuttle ,F&SF; May 1981
1982,Best Short Story,26,Casey's Empire, Nancy Kress ,F&SF; Nov 1981
1982,Best Short Story,27,Altamira, Carter Scholz ,F&SF; Dec 1981
1982,Best Short Story,28,On the Slab, Harlan Ellison ,Omni Oct 1981
1981,Best SF Novel,1,The Snow Queen, Joan D. Vinge ,The Dial Press/Quantum
1981,Best SF Novel,2,Beyond the Blue Event Horizon, Frederik Pohl ,Ballantine Del Rey
1981,Best SF Novel,3,The Ringworld Engineers, Larry Niven ,"Phantasia; Holt, Rinehart & Winston"
1981,Best SF Novel,4,Wizard, John Varley ,Berkley/Putnam
1981,Best SF Novel,5,Timescape, Gregory Benford ,Simon & Schuster
1981,Best SF Novel,6,Mockingbird, Walter S. Tevis ,Doubleday
1981,Best SF Novel,7,Serpent's Reach, C. J. Cherryh ,DAW
1981,Best SF Novel,8,Firestarter, Stephen King ,Phantasia; Viking
1981,Best SF Novel,9,The Number of the Beast, Robert A. Heinlein ,Fawcett
1981,Best SF Novel,10,The Magic Labyrinth, Philip José Farmer ,Berkley/Putnam
1981,Best SF Novel,11,Two to Conquer, Marion Zimmer Bradley ,DAW
1981,Best SF Novel,12,Wild Seed, Octavia E. Butler ,Doubleday
1981,Best SF Novel,13,Golem100, Alfred Bester ,Simon & Schuster
1981,Best SF Novel,14,Dragon's Egg, Robert L. Forward ,Ballantine Del Rey
1981,Best SF Novel,15,Dangerous Games, Marta Randall ,Pocket
1981,Best SF Novel,16,Songs from the Stars, Norman Spinrad ,Simon & Schuster
1981,Best SF Novel,17,Songmaster, Orson Scott Card ,Dial
1981,Best SF Novel,18,Eyes of Fire, Michael Bishop ,Pocket
1981,Best SF Novel,19,The Gardens of Delight, Ian Watson ,Gollancz
1981,Best SF Novel,20,Molly Zero, Keith Roberts ,Gollancz
1981,Best SF Novel,21,Thrice Upon a Time, James P. Hogan ,Ballantine Del Rey
1981,Best SF Novel,22,Waves, M. A. Foster ,DAW
1981,Best SF Novel,23,First Channel, Jean Lorrah & Jacqueline Lichtenberg ,Doubleday
1981,Best SF Novel,24,City Come A-Walkin', John Shirley ,Dell
1981,Best Fantasy Novel,1,Lord Valentine's Castle, Robert Silverberg ,Harper & Row
1981,Best Fantasy Novel,2,The Shadow of the Torturer, Gene Wolfe ,Simon & Schuster
1981,Best Fantasy Novel,3,The Wounded Land, Stephen R. Donaldson ,Ballantine Del Rey
1981,Best Fantasy Novel,4,Changeling, Roger Zelazny ,Ace
1981,Best Fantasy Novel,5,The Northern Girl, Elizabeth A. Lynn ,Berkley Putnam
1981,Best Fantasy Novel,6,Split Infinity, Piers Anthony ,Ballantine Del Rey
1981,Best Fantasy Novel,7,The Beginning Place, Ursula K. Le Guin ,Harper & Row
1981,Best Fantasy Novel,8,The Vampire Tapestry, Suzy Mckee Charnas ,Simon & Schuster
1981,Best Fantasy Novel,9,Shadowland, Peter Straub ,"Coward, McCann & Geoghegan"
1981,Best Fantasy Novel,10,The Mist, Stephen King ,Dark Forces
1981,Best Fantasy Novel,11,Ariosto, Chelsea Quinn Yarbro ,Pocket
1981,Best Fantasy Novel,12,Kill the Dead, Tanith Lee ,DAW
1981,Best Fantasy Novel,13,Thorn, Fred Saberhagen ,Ace
1981,Best Fantasy Novel,14,Sabella, Tanith Lee ,DAW
1981,Best Fantasy Novel,15,After Dark, Manly Wade Wellman ,Doubleday
1981,Best Fantasy Novel,16,A Storm of Wings, M. John Harrison ,Doubleday
1981,Best Fantasy Novel,17,The Orphan, Robert Stallman ,Pocket
1981,Best Fantasy Novel,18,Duncton Wood, William Horwood ,McGraw-Hill
1981,Best Fantasy Novel,19,All Darkness Met, Glen Cook ,Berkley
1981,Best Fantasy Novel,20,Firelord, Parke Godwin ,Doubleday
1981,Best Fantasy Novel,21,Necropolis, Basil Copper ,Arkham House
1981,Best Fantasy Novel,22,Master of the Five Magics, Lyndon Hardy ,Ballantine Del Rey
1981,Best Novella,1,Nightflyers, George R. R. Martin ,Analog Apr 1980
1981,Best Novella,2,The Patchwork Girl, Larry Niven ,Ace
1981,Best Novella,3,The Web of the Magi, Richard Cowper ,F&SF; Jun 1980
1981,Best Novella,4,The Autopsy, Michael Shea ,F&SF; Dec 1980
1981,Best Novella,5,Dangerous Games, Marta Randall ,F&SF; Apr 1980
1981,Best Novella,6,Unicorn Tapestry, Suzy Mckee Charnas ,New Dimensions 11
1981,Best Novella,7,Slow Music, James Tiptree,Interfaces
1981,Best Novella,8,Lost Dorsai, Gordon R. Dickson ,"Destinies Vol. 2, No. 1, Feb.-Mar. 1980"
1981,Best Novella,9,All the Lies that Are My Life, Harlan Ellison ,F&SF; Nov 1980
1981,Best Novella,10,Buoyant Ascent, Hilbert Schenck ,Wave Rider; F&SF; Mar 1980
1981,Best Novella,11,There Beneath the Silky-Trees and Whelmed in Deeper Gulphs Than Me, Avram Davidson ,Other Worlds 2
1981,Best Novella,12,Soldier of an Empire Unacquainted with Defeat, Glen Cook ,The Berkley Showcase Vol. 2
1981,Best Novella,13,One-Wing, Lisa Tuttle & George R. R. Martin ,"Analog Jan,Feb 1980"
1981,Best Novella,14,Le Croix (The Cross), Barry N. Malzberg ,Their Immortal Hearts
1981,Best Novella,15,On the North Pole of Pluto, Kim Stanley Robinson ,Orbit 21
1981,Best Novella,16,Anasazi, Dean Ing ,"Analog Jul,Aug 1980"
1981,Best Novella,17,Tell Us a Story, Zenna Henderson ,F&SF; Oct 1980
1981,Best Novelette,1,The Brave Little Toaster, Thomas M. Disch ,F&SF; Aug 1980
1981,Best Novelette,2,Beatnik Bayou, John Varley ,New Voices III
1981,Best Novelette,3,The Way Station, Stephen King ,F&SF; Apr 1980
1981,Best Novelette,4,Strata, Edward Bryant ,F&SF; Aug 1980
1981,Best Novelette,5,The Ugly Chickens, Howard Waldrop ,Universe 10
1981,Best Novelette,6,The Lordly Ones, Keith Roberts ,F&SF; Mar 1980
1981,Best Novelette,7,Feesters in the Lake, Bob Leman ,F&SF; Oct 1980
1981,Best Novelette,8,Saving Face, Michael Bishop ,Universe 10
1981,Best Novelette,9,Variation on a Theme from Beethoven, Sharon Webb ,Asimov's Feb 1980
1981,Best Novelette,10,Tutor, J. Ray Dettling ,Amazing Stories Nov 1980
1981,Best Novelette,11,The Feast of Saint Janis, Michael Swanwick ,New Dimensions 11
1981,Best Novelette,12,Apotheosis of Myra, Walter Tevis ,Playboy Jul 1980
1981,Best Novelette,13,The Cloak and the Staff, Gordon R. Dickson ,Analog Aug 1980
1981,Best Novelette,14,Billy Big-Eyes, Howard Waldrop ,The Berkley Showcase Vol. 1
1981,Best Novelette,15,Savage Planet, Barry B. Longyear ,Analog Feb 1980
1981,Best Novelette,16,Scorched Supper on New Niger, Suzy Mckee Charnas ,New Voices III
1981,Best Novelette,17,Earth and Stone, Robert Holdstock ,Interfaces
1981,Best Novelette,18,Raising the Green Lion, Janet Morris ,The Berkley Showcase Vol. 1
1981,Best Novelette,19,Ginungagap, Michael Swanwick ,TriQuarterly #49 Fall 1980
1981,Best Novelette,20,Have You Heard the One?, Spider Robinson ,Analog Jun 1980
1981,Best Novelette,21,The Curse of the Mhondoro Nkabele, Eric Norden ,F&SF; Sep 1980
1981,Best Short Story,1,Grotto of the Dancing Deer, Clifford D. Simak ,Analog Apr 1980
1981,Best Short Story,2,Bug House, Lisa Tuttle ,F&SF; Jun 1980
1981,Best Short Story,3,Our Lady of the Sauropods, Robert Silverberg ,Omni Sep 1980
1981,Best Short Story,4,Window, Bob Leman ,F&SF; May 1980
1981,Best Short Story,5,The Last Answer, Isaac Asimov ,Analog Jan 1980
1981,Best Short Story,6,The Detective of Dreams, Gene Wolfe ,Dark Forces
1981,Best Short Story,7,Saint Amy's Tale, Orson Scott Card ,Omni Dec 1980
1981,Best Short Story,8,Frozen Journey, Philip K. Dick ,Playboy Dec 1980
1981,Best Short Story,9,The World Science Fiction Convention of 2080, Ian Watson ,F&SF; Oct 1980
1981,Best Short Story,10,Prairie Sun, Ed Bryant ,Omni Oct 1980
1981,Best Short Story,11,Prime Time, Norman Spinrad ,Omni Nov 1980
1981,Best Short Story,12,Secrets of the Heart, Charles L. Grant ,F&SF; Mar 1980
1981,Best Short Story,13,A Sunday Visit with Great-Grandfather, Craig Strete ,New Dimensions 11
1981,Best Short Story,14,Rautavaara's Case, Philip K. Dick ,Omni Oct 1980
1981,Best Short Story,15,Men Like Us, David Drake ,Omni May 1980
1981,Best Short Story,16,Lindsay and the Red City Blues, Joe Haldeman ,Dark Forces
1981,Best Short Story,17,War Beneath the Tree, Gene Wolfe ,Omni Dec 1979
1981,Best Short Story,18,Child of Darkness, P. C. Hodgell ,The Berkley Showcase Vol. 2
1981,Best Short Story,19,The Confession of Hamo, Mary Pangborn ,Universe 10
1981,Best Short Story,20,The Fear that Men Call Courage, James Patrick Kelly ,F&SF; Sep 1980
1981,Best Short Story,21,Some of My Best Friends, François Camoin ,Omni May 1980
1981,Best Short Story,22,Antithesis, Michael Kube-Mcdowell ,Amazing Stories Feb 1980
1981,Best Short Story,23,Spidersong, Susan C. Petrey ,F&SF; Sep 1980
1980,Best SF Novel,1,Titan, John Varley ,Berkley/Putnam
1980,Best SF Novel,2,Jem, Frederik Pohl ,St. Martin's
1980,Best SF Novel,3,The Fountains of Paradise, Arthur C. Clarke ,Harcourt Brace Jovanovich
1980,Best SF Novel,4,Stardance, Spider Robinson & Jeanne Robinson ,Dial
1980,Best SF Novel,5,On Wings of Song, Thomas M. Disch ,St. Martin's
1980,Best SF Novel,6,The Faded Sun: Kutath, C. J. Cherryh ,DAW
1980,Best SF Novel,7,The Road to Corlay, Richard Cowper ,Pocket
1980,Best SF Novel,8,Dragondrums, Anne Mccaffrey ,Atheneum
1980,Best SF Novel,9,Engine Summer, John Crowley ,Doubleday
1980,Best SF Novel,10,The Face, Jack Vance ,DAW
1980,Best SF Novel,11,Juniper Time, Kate Wilhelm ,Harper & Row
1980,Best SF Novel,12,Transfigurations, Michael Bishop ,Berkley/Putnam
1980,Best SF Novel,13,Roadmarks, Roger Zelazny ,Ballantine Del Rey
1980,Best SF Novel,14,Kinsman, Ben Bova ,Dial
1980,Best SF Novel,15,SS-GB, Len Deighton ,Knopf
1980,Best SF Novel,16,Catacomb Years, Michael Bishop ,Berkley/Putnam
1980,Best SF Novel,17,The Web Between the Worlds, Charles Sheffield ,Ace
1980,Best SF Novel,18,Mayflies, Kevin O'Donnell,Berkley
1980,Best SF Novel,19,The Unlimited Dream Company, J. G. Ballard ,"Holt, Rinehart & Winston"
1980,Best SF Novel,20,A Planet Called Treason, Orson Scott Card ,St. Martin's
1980,Best SF Novel,21,A World Between, Norman Spinrad ,Pocket
1980,Best SF Novel,22,The Two Faces of Tomorrow, James P. Hogan ,Ballantine Del Rey
1980,Best SF Novel,23,The Day of the Klesh, M. A. Foster ,DAW
1980,Best SF Novel,24,The Ringworld Engineers, Larry Niven ,Phantasia
1980,Best SF Novel,25,Janissaries, Jerry Pournelle ,Ace
1980,Best Fantasy Novel,1,Harpist in the Wind, Patricia A. Mckillip ,Atheneum
1980,Best Fantasy Novel,2,The Dead Zone, Stephen King ,Viking
1980,Best Fantasy Novel,3,Tales of Nevèrÿon, Samuel R. Delany ,Bantam
1980,Best Fantasy Novel,4,Castle Roogna, Piers Anthony ,Ballantine Del Rey
1980,Best Fantasy Novel,5,The Merman's Children, Poul Anderson ,Berkley/Putnam
1980,Best Fantasy Novel,6,Fires of Azeroth, C. J. Cherryh ,DAW
1980,Best Fantasy Novel,7,Watchtower, Elizabeth A. Lynn ,Berkley Putnam
1980,Best Fantasy Novel,8,The Last Enchantment, Mary Stewart ,Morrow
1980,Best Fantasy Novel,9,Malafrena, Ursula K. Le Guin ,Putnam
1980,Best Fantasy Novel,10,Death's Master, Tanith Lee ,DAW
1980,Best Fantasy Novel,11,The Palace, Chelsea Quinn Yarbro ,St. Martin's
1980,Best Fantasy Novel,12,The Dancers of Arun, Elizabeth A. Lynn ,Berkley Putnam
1980,Best Fantasy Novel,13,Kindred, Octavia E. Butler ,Doubleday
1980,Best Fantasy Novel,14,Daughter of the Bright Moon, Lynn Abbey ,Ace
1980,Best Fantasy Novel,15,The Door Into Fire, Diane Duane ,Dell
1980,Best Fantasy Novel,16,Sorcerer's Son, Phyllis Eisenstein ,Ballantine Del Rey
1980,Best Fantasy Novel,17,The Drawing of the Dark, Tim Powers ,Ballantine Del Rey
1980,Best Novella,1,Enemy Mine, Barry B. Longyear ,Asimov's Sep 1979
1980,Best Novella,2,Songhouse, Orson Scott Card ,Analog Sep 1979
1980,Best Novella,3,Palely Loitering, Christopher Priest ,F&SF; Jan 1979
1980,Best Novella,4,Mars Masked, Frederik Pohl ,Asimov's Mar 1979
1980,Best Novella,5,The Battle of the Abaco Reefs, Hilbert Schenck ,F&SF; Jun 1979
1980,Best Novella,6,The Tale of Gorgik, Samuel R. Delany ,Asimov's SF Adventure Summer 1979
1980,Best Novella,7,The Moon Goddess and the Son, Donald Kingsbury ,Analog Dec 1979
1980,Best Novella,8,Ker-Plop, Ted Reynolds ,Asimov's Jan 1979
1980,Best Novella,9,Fireship, Joan D. Vinge ,Analog Dec 1978
1980,Best Novella,10,The Story Writer, Richard Wilson ,"Destinies Vol. 1, No. 3, April-June '79"
1980,Best Novella,11,Far Rainbow, Arkady & Boris Strugatsky ,Far Rainbow/The Second Invasion from Mars
1980,Best Novella,12,Silver Shoes for a Princess, James P. Hogan ,"Destinies Vol. 1, No. 5, Oct.-Dec. '79"
1980,Best Novella,13,Spirals, Larry Niven & Jerry Pournelle ,"Destinies Vol. 1, No. 3, April-June '79"
1980,Best Novella,14,The Dancer in the Darkness, Thomas F. Monteleone ,New Voices II
1980,Best Novella,15,The Napoli Express, Randall Garrett ,Asimov's Apr 1979
1980,Best Novelette,1,Sandkings, George R. R. Martin ,Omni Aug 1979
1980,Best Novelette,2,Options, John Varley ,Universe 9
1980,Best Novelette,3,Fireflood, Vonda N. Mcintyre ,F&SF; Nov 1979
1980,Best Novelette,4,Out There Where the Big Ships Go, Richard Cowper ,F&SF; Aug 1979
1980,Best Novelette,5,Galatea Galante, Alfred Bester ,Omni Apr 1979
1980,Best Novelette,6,Camps, Jack Dann ,F&SF; May 1979
1980,Best Novelette,7,The Pathways of Desire, Ursula K. Le Guin ,New Dimensions 9
1980,Best Novelette,8,The Angel of Death, Michael Shea ,F&SF; Aug 1979
1980,Best Novelette,9,The Button Molder, Fritz Leiber ,Whispers #13/14 Oct 1979
1980,Best Novelette,10,The Things That Are Gods, John Brunner ,Asimov's SF Adventure Fall 1979
1980,Best Novelette,11,Phoenix, Mark J. Mcgarry ,Analog Nov 1979
1980,Best Novelette,12,The Relic, Gary Jennings ,F&SF; Jun 1979
1980,Best Novelette,13,The Ancient Mind at Work, Suzy Mckee Charnas ,Omni Dec 1979
1980,Best Novelette,14,Down and Out on Ellfive Prime, Dean Ing ,Omni Mar 1979
1980,Best Novelette,15,Prose Bowl, Bill Pronzini & Barry N. Malzberg ,F&SF; Jul 1979
1980,Best Novelette,16,The Locusts, Larry Niven & Steve Barnes ,Analog Jun 1979
1980,Best Novelette,17,Indifference, Brian W. Aldiss ,Rooms of Paradise
1980,Best Novelette,18,The Ways of Love, Poul Anderson ,"Destinies Vol. 1, No. 2, Jan.-Feb. '79"
1980,Best Novelette,19,Some Events at the Templar Radiant, Fred Saberhagen ,"Destinies Vol. 1, No. 4, Aug.-Sept. '79"
1980,Best Short Story,1,The Way of Cross and Dragon, George R. R. Martin ,Omni Jun 1979
1980,Best Short Story,2,giANTS, Edward Bryant ,Analog Aug 1979
1980,Best Short Story,3,Quietus, Orson Scott Card ,Omni Aug 1979
1980,Best Short Story,4,War Beneath the Tree, Gene Wolfe ,Omni Dec 1979
1980,Best Short Story,5,Redeemer, Gregory Benford ,Analog Apr 1979
1980,Best Short Story,6,Unaccompanied Sonata, Orson Scott Card ,Omni Mar 1979
1980,Best Short Story,7,Wave Rider, Hilbert Schenck ,Chrysalis 5
1980,Best Short Story,8,Blood Sisters, Joe Haldeman ,Playboy Jul 1979
1980,Best Short Story,9,In Trophonius's Cave, James P. Girard ,F&SF; May 1979
1980,Best Short Story,10,Daisy, In The Sun”,Galileo Nov 1979
1980,Best Short Story,11,The Crate, Stephen King ,Gallery Jul 1979
1980,Best Short Story,12,Rent Control, Walter Tevis ,Omni Oct 1979
1980,Best Short Story,13,The Extraordinary Voyages of Amélie Bertrand, Joanna Russ ,F&SF; Sep 1979
1980,Best Short Story,14,The Exit Door Leads In, Philip K. Dick ,Rolling Stone College Papers #1
1980,Best Short Story,15,Vernalfest Morning, Michael Bishop ,Chrysalis 3
1980,Best Short Story,16,Red as Blood, Tanith Lee ,F&SF; Jul 1979
1980,Best Short Story,17,The Rooms of Paradise, Ian Watson ,Rooms of Paradise
1980,Best Short Story,18,Can These Bones Live?, Ted Reynolds ,Analog Mar 1979
1980,Best Short Story,19,All the Birds Came Home to Roost, Harlan Ellison ,Playboy Mar 1979
1980,Best Short Story,20,'You're Welcome,' Said The Robot,F&SF; Aug 1979
1980,Best Short Story,21,The View from Endless Scarp, Marta Randall ,F&SF; Jul 1979
1979,Best Novella,1,The Persistence of Vision, John Varley ,F&SF; Mar 1978
1979,Best Novella,2,The Watched, Christopher Priest ,F&SF; Apr 1978
1979,Best Novella,3,Seven American Nights, Gene Wolfe ,Orbit 20
1979,Best Novella,4,Old Folks at Home, Michael Bishop ,Universe 8
1979,Best Novella,5,Fireship, Joan D. Vinge ,Analog Dec 1978
1979,Best Novella,6,The Doctor of Death Island, Gene Wolfe ,Immortal
1979,Best Novella,7,The Renewal, Pamela Sargent ,Immortal
1979,Best Novella,8,Insects in Amber, Tom Reamy ,F&SF; Jan 1978
1979,Best Novella,9,The Treasure of Odirex, Charles Sheffield ,Fantastic Jul 1978
1979,Best Novella,10,A Chinese Perspective, Brian W. Aldiss ,Anticipations
1979,Best Novelette,1,The Barbie Murders, John Varley ,Asimov's Jan/Feb 1978
1979,Best Novelette,2,Hunter's Moon, Poul Anderson ,Analog Nov 1978
1979,Best Novelette,3,Mikal's Songbird, Orson Scott Card ,Analog May 1978
1979,Best Novelette,4,Swanilda's Song, Frederik Pohl ,Analog Oct 1978
1979,Best Novelette,5,Devil You Don't Know, Dean Ing ,Analog Jan 1978
1979,Best Novelette,6,In Alien Flesh, Gregory Benford ,F&SF; Sep 1978
1979,Best Novelette,7,The Nuptial Flight of Warbirds, Algis Budrys ,Analog May 1978
1979,Best Novelette,8,The Gunslinger, Stephen King ,F&SF; Oct 1978
1979,Best Novelette,9,The Man Who Had No Idea, Thomas M. Disch ,F&SF; Oct 1978
1979,Best Novelette,10,Shipwright, Donald Kingsbury ,Analog Apr 1978
1979,Best Novelette,11,Black Glass, Fritz Leiber ,Andromeda 3
1979,Best Novelette,12,Starswarmer, Gregory Benford ,Analog Sep 1978
1979,Best Novelette,13,A Good Night's Sleep (aka Sleep Well of Nights), Avram Davidson ,F&SF; Aug 1978
1979,Best Novelette,14,The Morphology of the Kirkham Wreck, Hilbert Schenck ,F&SF; Sep 1978
1979,Best Novelette,15,Selenium Ghosts of the Eighteen Seventies, R. A. Lafferty ,Universe 8
1979,Best Novelette,16,Within the Walls of Tyre, Michael Bishop ,Weirdbook #13 1978
